pathway	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	Pathway	Pathway1	Pathway2
Transport	0.00386071614476316	0.005861699585954	0.00383587754351824	0.00623201842549976	0.0054590835165463	0.00592111291864999	0.00441175290082211	0.00614800931694838	0.0051051082628236	0.00503604701789564	0.00491229166953309	0.00506340189400942	0.0046563614583825	0.00551277795486312	0.0047050393737404	0.00458367561417194	0.00475960760159809	0.00494086818814035	0.00514924780403692	0.00554176516657886	0.00498307555456767	0.00474894798922296	0.00567108344563123	0.00447991483407121	Transport	Not Included in Pathway or Brite	Unclassified: signaling and cellular processes
ko02000	0.0678290481729088	0.0634215583429445	0.070400534222045	0.0703946745536795	0.0682027007834667	0.0654036895701142	0.0675391877347218	0.0640315627061524	0.0708295807329616	0.0767435445975084	0.0683714091846863	0.0701066109773334	0.0713561533372554	0.0652026303604571	0.0700729380706604	0.0664906850381763	0.0654314547101565	0.0674416951940366	0.0627077875512142	0.0643871309152745	0.0676537641386804	0.0673670023296956	0.0727221535431901	0.0701312284501971	Transporters	Brite Hierarchies	Protein families: signaling and cellular processes
ko00960	0.000945781597620171	0.00106884547979232	0.00086263888924355	0.0010470807001954	0.000965559664057605	0.00109695166268612	0.000958583132378718	0.00118987438453856	0.000937905133770475	0.000941440135825644	0.00100863549022876	0.000949752459551044	0.000904276990683989	0.00103957684277106	0.000949892190548005	0.000973997384877607	0.000989665766774165	0.00115720076604868	0.00104476852906309	0.00101685670680033	0.00102354865596527	0.000925181398306565	0.00097381761769271	0.000911555020916275	Tropane, piperidine and pyridine alkaloid biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
ko00380	0.000985970673995867	0.000762787049764715	0.000968649617457211	0.000940524186899738	0.000598635667215573	0.000686977725865481	0.000989512550921786	0.000716141486158252	0.00101085755303613	0.00135182469716723	0.000980450530081137	0.000810296629266463	0.000729332158735273	0.000902029586534271	0.000764590594497438	0.000910569123063183	0.0010071796118984	0.000871175051445878	0.00104760635198281	0.000797195174323016	0.00085055309749339	0.000892077709267476	0.000742832333734273	0.000854814880223982	Tryptophan metabolism	Metabolism	Amino acid metabolism
ko05152	0.00136854240443399	0.00134557069795286	0.00134136287914226	0.00129180176268165	0.00135308152012977	0.00135011675675313	0.00129786359763241	0.00132608404186376	0.00130350049964537	0.00108679802775671	0.0012668713071011	0.00130786803139175	0.00132827538963054	0.00130010948318281	0.00128773680068434	0.00132444385785751	0.00136957206140747	0.00134180899679011	0.00133601102751798	0.00133931754822478	0.00135149435852148	0.00131873765444858	0.00131331878178558	0.00127346040502314	Tuberculosis	Human Diseases	Infectious disease: bacterial
ko02022	0.00551583054744088	0.005462175105962	0.00600267759483984	0.0058854260037076	0.00592681270614061	0.0054472386169056	0.00574283913699291	0.00527276062994475	0.00564478597126147	0.00648242539798107	0.0064480706008756	0.00594384094395796	0.00635798764035256	0.00575527638472354	0.00578077087370278	0.00570308094127911	0.00538534931789401	0.0055403846515116	0.00500686236089503	0.00554619391835342	0.00601561763249529	0.0055927679670068	0.00679816703622403	0.00566550647198139	Two-component system	Brite Hierarchies	Protein families: signaling and cellular processes
ko02020	0.0150501423860871	0.0139357487385335	0.0149619807602676	0.0144175368719282	0.0137654858629332	0.0130567206442691	0.014921153457468	0.01234032345072	0.0131989638201858	0.018902897840055	0.0156099499146565	0.013980171717115	0.0150195787847761	0.0143266576338724	0.0145241279087366	0.0140746378604789	0.0137538013477655	0.0145272761822259	0.0135938559587719	0.0139671590273181	0.0147325364750288	0.0140252671753387	0.0154207791784383	0.0143125667210678	Two-component system	Environmental Information Processing	Signal transduction
ko04940	0.00052222269942278	0.00059230571587698	0.000494234095192815	0.000587124395946697	0.000577299426856059	0.00060459986623724	0.000573189685427636	0.000536824233424685	0.000521725881141965	0.000592409793924763	0.000513480092758739	0.000531787452126302	0.000535416530982309	0.000590228015383031	0.000514093583120741	0.000534437352310795	0.00058355712684826	0.000553332166023001	0.000627452393608861	0.000612734871131897	0.000543193992926898	0.000567442855003377	0.000552425727179604	0.00051936286213355	Type I diabetes mellitus	Human Diseases	Endocrine and metabolic disease
ko01052	0	0	0	0	0	0	3.34564994696771e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Type I polyketide structures	Metabolism	Metabolism of terpenoids and polyketides
ko04930	0.000438175792174144	0.000399395530284581	0.000418302442010635	0.000417873031978525	0.000399999098042758	0.000384540748829034	0.000413682143991009	0.000419948441670082	0.000393262080382216	0.000391686763912199	0.000436238532534652	0.000396888142167759	0.000402613893779385	0.000413166605122686	0.000415404216142007	0.000410999520223981	0.000416037269984847	0.000414053445892142	0.000427836604309829	0.000407470964553526	0.000389132183664219	0.000405613044094456	0.000386538807218273	0.000433790162588822	Type II diabetes mellitus	Human Diseases	Endocrine and metabolic disease
ko00350	0.00133663760572254	0.00147764878790364	0.00129898130146993	0.00151555424048673	0.00138993441972517	0.0014550428914079	0.0014342602814087	0.00162316017954364	0.00143928134857202	0.00192940596325054	0.00141967639871824	0.00138953605436785	0.00136171873825808	0.00141197955964085	0.00137231393085518	0.00141850334355145	0.00132301249418969	0.00166040003844401	0.00143633488997108	0.0013993180539241	0.00144768061201402	0.00131340321174908	0.00147470321696914	0.00127359462017611	Tyrosine metabolism	Metabolism	Amino acid metabolism
ko00130	0.00124473017697723	0.00161454441615122	0.000906194633909944	0.00161650792863618	0.0012892874845923	0.00138060979788532	0.00135439247978803	0.00196473165613307	0.00105075045027438	0.00280586478666349	0.00105526951677403	0.00100851925026284	0.000994512173095182	0.00153017407075935	0.00116426070617409	0.00141454807859978	0.00113207855657218	0.00143618854045929	0.0016838472825199	0.00148180227069993	0.00139092757610625	0.00104226868898663	0.00125684333857314	0.000776637828607414	Ubiquinone and other terpenoid-quinone biosynthesis	Metabolism	Metabolism of cofactors and vitamins
ko04120	4.89029122479434e-06	0	0	0	0	0	9.21168952065108e-06	0	0	0	0	0	0	4.80147371270994e-06	6.23745273277324e-07	6.18940046604369e-07	2.91159122391243e-07	7.84208016214402e-07	2.7747601881718e-06	0	1.93621364787968e-07	5.07933565758889e-07	0	7.14543849035581e-08	Ubiquitin mediated proteolysis	Genetic Information Processing	Folding, sorting and degradation
ko04121	0.000105475914736809	0.000151247189835213	5.47765142627982e-05	0.00016472207320444	0.000196110655260395	0.000226100832843605	0.000142408593687664	0.000239226312799526	0.00012030557404713	0.000123023230163069	0.000102920409822202	0.000128555190637174	0.00011824307060535	0.000162247824576611	8.53299127475211e-05	0.0001057572145209	0.000153244013136368	0.000135474548827759	0.000178696161351431	0.000196364475926743	0.000146575923246564	0.00011426027757693	0.000150796635693066	7.47225893784053e-05	Ubiquitin system	Brite Hierarchies	Protein families: genetic information processing
Unclassified viral proteins	0.000869374527115897	0.000838566209837083	0.000945581173643476	0.000802405621888799	0.000830959334999023	0.000802153356228898	0.000827046005150396	0.000802559577614874	0.000806838707382716	0.000667797037006426	0.00083525020382834	0.000824245084503492	0.000900474119598587	0.000826911153866938	0.000899122184135734	0.000907584879823094	0.000879654203969858	0.000860291769029743	0.000816391089159026	0.000838738482580722	0.000894184994373582	0.000849826758668538	0.000891457011791138	0.000886803460166966	Unclassified viral proteins	Not Included in Pathway or Brite	Unclassified: signaling and cellular processes
ko00290	0.00442319205383003	0.00412761324020543	0.00452143378573223	0.00401281124920393	0.00428794396190651	0.00411656811510252	0.00437139120290523	0.00403946999345412	0.004255785990228	0.00437561586696538	0.00422313874032313	0.00426702995643025	0.00429374468523822	0.00414986529944607	0.00449276521281627	0.00445912583248601	0.00422034867145524	0.00385035080806598	0.00431020125657952	0.00405247568292029	0.00396129659787656	0.0042418609103004	0.00408732708935618	0.00433286933174075	Valine, leucine and isoleucine biosynthesis	Metabolism	Amino acid metabolism
ko00280	0.00209066528959381	0.00194101419004382	0.00191651917093858	0.002309860710067	0.00186577218120985	0.00216203131553977	0.00210199814585931	0.00223552319098153	0.00212005757796529	0.00249526273895682	0.00226717785758972	0.00198387057275969	0.00176133851443229	0.00207918340895082	0.00179277347249017	0.00200742634524562	0.00214415432106979	0.0020450653978463	0.00239184064503532	0.00209952253636391	0.00185938110833656	0.00191003110016167	0.00188109917453961	0.0018691609638152	Valine, leucine and isoleucine degradation	Metabolism	Amino acid metabolism
ko01502	0.00293405765798923	0.00237746311986667	0.0027953365597039	0.00244681316860512	0.00255440686253605	0.00244709356833915	0.00270958200491509	0.0023172452359307	0.00257983886009419	0.00256103725642492	0.00266728391988847	0.00280347905190338	0.0028633257771978	0.00247372757102836	0.00284667986544671	0.00282142844223759	0.00283416619008615	0.00259319477935284	0.0026285751581243	0.00244200810461756	0.00253651926348194	0.00281153398321141	0.00252655204847936	0.00296814238451184	Vancomycin resistance	Human Diseases	Drug resistance: antimicrobial
ko00513	0.000633098345256255	0.00121727840631087	0.000425072922930903	0.00129387527688351	0.00122526366047396	0.0014042476533968	0.000811876493725849	0.00151814367006126	0.000853355956284536	0.00125704493164871	0.000863967408781708	0.000806368346091922	0.000715225591120165	0.00115668873588815	0.000608763821441726	0.000919529827587898	0.000804441147590545	0.000833556375072513	0.00143442615307635	0.0013319621637519	0.000832897926966564	0.000834078848591696	0.000992638681812606	0.000565463444913703	Various types of N-glycan biosynthesis	Metabolism	Glycan biosynthesis and metabolism
ko04962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19026932039302e-08	0	0	0	0	0	0	0	0	Vasopressin-regulated water reabsorption	Organismal Systems	Excretory system
ko05110	2.48658875837e-06	1.89297031869808e-08	0	0	1.85313371660591e-08	0	4.60584476032554e-06	0	0	0	0	0	0	2.40073685635497e-06	3.11872636638662e-07	3.09470023302185e-07	1.45579561195621e-07	3.92104008107201e-07	1.3873800940859e-06	0	9.68106823939839e-08	2.53966782879444e-07	0	3.5727192451779e-08	Vibrio cholerae infection	Human Diseases	Infectious disease: bacterial
ko05203	0.000419565747475043	0.000357931652232346	0.00040241347987855	0.000351742348048543	0.000380256737992897	0.000379124062696115	0.000415489352570696	0.000370895283435251	0.000380370411870995	0.000387375866871915	0.000373368516484159	0.000381067605709368	0.000393971580246608	0.000375178322030948	0.000402083356149578	0.000397515554227908	0.000407356568721554	0.000402465683274774	0.000402410857544246	0.000372488038402	0.000381454128443552	0.000398745574965573	0.000352748189008034	0.000410293579019702	Viral carcinogenesis	Human Diseases	Cancer: overview
ko05416	8.73414301377464e-06	3.89980351370882e-06	3.57611489759197e-05	3.24002316202401e-06	2.2886201400083e-06	0	4.86234458959306e-06	9.92078283431294e-06	2.81616860334955e-05	8.23860323254197e-07	2.75653472075139e-06	1.06374630119401e-05	1.56097437497083e-06	2.72291366391776e-06	2.34333302354375e-06	1.25454386369424e-05	8.8491576126767e-06	1.24275187013977e-05	5.76737344896866e-06	3.64846420825484e-06	1.52960878182494e-05	2.33234800603571e-06	4.54467118200977e-07	2.63190317728106e-06	Viral myocarditis	Human Diseases	Cardiovascular disease
ko03200	4.15591867815573e-05	1.25391492539324e-05	2.3397134934183e-05	2.57712649769438e-05	4.16834632544751e-05	4.64639115687411e-05	6.78626059159684e-05	5.62650112174606e-05	7.14307843342342e-05	9.78286235008355e-05	0.000110095529537536	0.000121998696284696	5.86040406559995e-05	6.94265038297199e-05	5.08885180141943e-05	1.48575367918058e-05	0.000118749248067268	8.20248909626255e-05	7.75155630253531e-05	8.44790800927957e-05	3.7944946964322e-05	9.16353616593587e-05	3.21940554645588e-05	0.0001084439381553	Viral proteins	Brite Hierarchies	Protein families: signaling and cellular processes
ko00750	0.00192809253100304	0.00209560396694179	0.00177159530719058	0.00196162754859534	0.00185445889252666	0.00200135349919586	0.00180793012485895	0.00222649599619962	0.00184720464185634	0.00159396433520233	0.00188779962820505	0.00178743648633147	0.00182326542655339	0.0019562083136481	0.00184134347734482	0.00190709556855639	0.00188986197472653	0.00197972997831764	0.00194766999063762	0.00197606717517872	0.0019270306706012	0.00183905153074332	0.00188864629261773	0.00176860928156314	Vitamin B6 metabolism	Metabolism	Metabolism of cofactors and vitamins
ko00622	3.38062102486895e-05	1.43359054421462e-05	5.67729096028287e-05	2.72785801001463e-05	9.08633156760502e-05	1.53038090566089e-05	6.12919724634537e-05	1.49012669761971e-05	3.61139963056086e-05	0.000173786820946056	0.000168162447360366	8.34493536335101e-05	5.87664663679897e-05	3.66937558933504e-05	6.57454806890005e-05	4.39789040384055e-05	2.94691506458254e-05	7.98333563106464e-05	6.26188845787635e-05	3.25010634131762e-05	6.13227905488212e-05	3.67272249012659e-05	4.90702967101536e-05	5.90183446643013e-05	Xylene degradation	Metabolism	Xenobiotics biodegradation and metabolism
ko05135	1.89602392825713e-06	7.94193562280847e-08	0	5.03109186649692e-08	1.66782034494532e-07	0	4.85453807305014e-05	2.96008891078054e-07	1.88309502062825e-08	0.000163066865377127	7.57813443569281e-06	7.64362997427886e-06	1.05471241552083e-08	3.32569607806749e-07	1.94920397899164e-07	4.28496955341486e-07	1.03985400854015e-08	4.79129314350993e-05	1.14119465606839e-05	0	3.33028747435304e-06	1.62746060865603e-06	1.5017174340554e-06	1.78635962258895e-07	Yersinia infection	Human Diseases	Infectious disease: bacterial
ko00908	0.000517948149739277	0.000632522083790614	0.000482695757694929	0.000572826737214974	0.000571296478151172	0.00060398125605956	0.000527997984203974	0.000645088408940515	0.000522606510528362	0.000395985590440769	0.00053137047030569	0.000535024534098273	0.000513705486851296	0.000579702187295947	0.000526702983660838	0.000547011714492223	0.000558575986103294	0.000569230894373947	0.000577133149531972	0.000594435807401417	0.0005812028349416	0.000523773007537478	0.00054337540970943	0.000500370286626184	Zeatin biosynthesis	Metabolism	Metabolism of terpenoids and polyketides
ko00592	1.48319839043524e-05	2.530417398875e-05	2.78516504335256e-05	4.4339817594136e-05	2.89135188133437e-06	1.33119458377309e-05	4.89883447834799e-05	2.42458191692115e-06	3.82035726952487e-05	0.000165295311753818	2.5686138062801e-05	2.35502391325028e-05	8.81402071402448e-06	3.33906121918123e-05	1.85326415914567e-05	1.88567226813943e-05	2.08033192948543e-05	5.13495052305989e-05	4.00118125944135e-05	3.52071756781387e-05	1.65465914027325e-05	1.2919342075033e-05	1.74719883592365e-05	2.93121368657791e-05	alpha-Linolenic acid metabolism	Metabolism	Lipid metabolism
ko00410	0.00104022545050688	0.000970525597739313	0.000983153850060209	0.00105402994614691	0.00100218611071283	0.00108349154937868	0.00113889024497065	0.000981657424970387	0.000859258329317194	0.00135993148274805	0.00095814661339977	0.000969786535338096	0.000941056500153065	0.00101803537392139	0.000947996784598834	0.000940089825666775	0.00107627541511628	0.0010659157943457	0.00108443349663398	0.00104961941145894	0.00100954179600446	0.000963322233419311	0.000994040712872256	0.00102924980101311	beta-Alanine metabolism	Metabolism	Metabolism of other amino acids
ko01501	0.00402632419936498	0.00482418475753647	0.00391654379485333	0.00523209817424253	0.00502660130086859	0.00518056196859953	0.00453883317623442	0.00546688792509626	0.00489438880015829	0.00599089500149369	0.00437956732019117	0.00470491901627791	0.00467246628414005	0.00485875425482255	0.00456081803122867	0.00464044384303104	0.00449848539014134	0.00455617777764865	0.00519639866182126	0.00503019354031972	0.00451291631492425	0.00465903089425463	0.00496948827263612	0.0043843362579178	beta-Lactam resistance	Human Diseases	Drug resistance: antimicrobial
